Run date,Cycle number,Protein concentration (μg/mL),Channel,Sample type,ASAP IDs,OpenBind IDs,SMILES,Sample concentration (M),ka (M-1s-1),ka error (%),kd (s-1),kd error (%),KD (M),Rmax (pg/mm2),Sqrt(Chi2) (pg/mm2),Used in analysis
30/03/2026,235,20.0,Ch 3-1,Sample,ASAP-0035430-001,OB-00005465-002-001,NC(=O)[C@H]1CCCN(C(=O)Cc2cc(F)ccc2Cl)C1 |a:3|,0.0001,3815.08,2212.35,0.397973,507.274,0.000104316,0.001,0.440543,False
30/03/2026,235,20.0,Ch 4-1,Sample,ASAP-0035430-001,OB-00005465-002-001,NC(=O)[C@H]1CCCN(C(=O)Cc2cc(F)ccc2Cl)C1 |a:3|,0.0001,100.0,128140.0,1e-07,540000000.0,1e-09,0.001,0.415882,False
30/03/2026,236,20.0,Ch 2-1,Sample,ASAP-0037637-001,OB-00005849-002-001,NC(=O)[C@H]1CCC(=O)N(Cc2cccc(Cl)c2)C1 |&1:3|,2.5e-05,15257.1,705.668,0.295407,218.118,1.94e-05,0.144943,0.130565,False
30/03/2026,236,20.0,Ch 3-1,Sample,ASAP-0037637-001,OB-00005849-002-001,NC(=O)[C@H]1CCC(=O)N(Cc2cccc(Cl)c2)C1 |&1:3|,2.5e-05,15768.1,388.381,1e-07,133000000.0,6.34e-12,0.001,0.129736,False
30/03/2026,236,20.0,Ch 4-1,Sample,ASAP-0037637-001,OB-00005849-002-001,NC(=O)[C@H]1CCC(=O)N(Cc2cccc(Cl)c2)C1 |&1:3|,2.5e-05,15772.1,290.671,0.396007,102.694,2.51e-05,0.310617,0.0863788,False
30/03/2026,237,20.0,Ch 2-1,Sample,ASAP-0037630-001,OB-00005857-002-001,Cc1cccc(CN2C[C@H](C(N)=O)CCC2=O)c1 |&1:9|,2.5e-05,13063.7,675.278,1e-07,26100000.0,7.65e-12,0.001,0.18083,False
30/03/2026,237,20.0,Ch 3-1,Sample,ASAP-0037630-001,OB-00005857-002-001,Cc1cccc(CN2C[C@H](C(N)=O)CCC2=O)c1 |&1:9|,2.5e-05,100.0,1830000.0,1e-07,3820000000.0,1e-09,0.001,0.23139,False
30/03/2026,237,20.0,Ch 4-1,Sample,ASAP-0037630-001,OB-00005857-002-001,Cc1cccc(CN2C[C@H](C(N)=O)CCC2=O)c1 |&1:9|,2.5e-05,15876.4,1431.03,0.404951,393.084,2.55e-05,0.001,0.0666809,False
30/03/2026,238,20.0,Ch 2-1,Sample,ASAP-0036788-001,OB-00005773-002-001,CSc1ccccc1CC(=O)N1CCc2nccc(O)c2C1,0.0001,4082.19,268.234,0.341109,82.0629,8.36e-05,0.551294,0.182781,False
30/03/2026,238,20.0,Ch 3-1,Sample,ASAP-0036788-001,OB-00005773-002-001,CSc1ccccc1CC(=O)N1CCc2nccc(O)c2C1,0.0001,3566.67,1057.22,0.376823,246.646,0.000105651,0.001,0.272904,False
30/03/2026,238,20.0,Ch 4-1,Sample,ASAP-0036788-001,OB-00005773-002-001,CSc1ccccc1CC(=O)N1CCc2nccc(O)c2C1,0.0001,3969.49,294.787,0.401798,106.273,0.000101222,0.370254,0.115117,False
30/03/2026,239,20.0,Ch 2-1,Sample,ASAP-0037646-001,OB-00005865-002-001,NC(=O)[C@H]1CCC(=O)N(Cc2ccccc2-c2cccnc2)C1 |&1:3|,2.5e-05,13803.6,2028.13,0.3769,477.019,2.73e-05,0.001,0.0772797,False
30/03/2026,239,20.0,Ch 3-1,Sample,ASAP-0037646-001,OB-00005865-002-001,NC(=O)[C@H]1CCC(=O)N(Cc2ccccc2-c2cccnc2)C1 |&1:3|,2.5e-05,15335.6,670.042,0.348098,149.81,2.27e-05,0.178309,0.112668,False
30/03/2026,239,20.0,Ch 4-1,Sample,ASAP-0037646-001,OB-00005865-002-001,NC(=O)[C@H]1CCC(=O)N(Cc2ccccc2-c2cccnc2)C1 |&1:3|,2.5e-05,15246.6,3440.24,0.373602,658.88,2.45e-05,0.001,0.121191,False
30/03/2026,242,20.0,Ch 2-1,Sample,ASAP-0036267-001,OB-00005497-002-001,"NC(=O)[C@H]1CCCN(C(=O)[C@]2(Cc3ccc(F)cc3)CCCCO2)C1 |&1:3,&2:10|",2.5e-05,15910.9,54.8628,0.39117,17.4092,2.46e-05,0.571814,0.0729633,True
30/03/2026,242,20.0,Ch 3-1,Sample,ASAP-0036267-001,OB-00005497-002-001,"NC(=O)[C@H]1CCCN(C(=O)[C@]2(Cc3ccc(F)cc3)CCCCO2)C1 |&1:3,&2:10|",2.5e-05,15585.9,264.83,0.354878,80.041,2.28e-05,0.66169,0.155019,False
30/03/2026,242,20.0,Ch 4-1,Sample,ASAP-0036267-001,OB-00005497-002-001,"NC(=O)[C@H]1CCCN(C(=O)[C@]2(Cc3ccc(F)cc3)CCCCO2)C1 |&1:3,&2:10|",2.5e-05,15803.1,2442.91,0.393222,589.344,2.49e-05,0.112747,0.23236,False
30/03/2026,244,20.0,Ch 2-1,Sample,ASAP-0036457-001,OB-00005594-002-001,NC(=O)[C@H]1CCN(C(=O)Cc2cc(C(F)(F)F)ccc2Cl)C1 |a:3|,2.5e-05,15849.6,116.289,0.380267,38.3191,2.4e-05,0.439927,0.0952297,False
30/03/2026,244,20.0,Ch 3-1,Sample,ASAP-0036457-001,OB-00005594-002-001,NC(=O)[C@H]1CCN(C(=O)Cc2cc(C(F)(F)F)ccc2Cl)C1 |a:3|,2.5e-05,15070.4,246.293,1e-07,35400000.0,6.64e-12,0.124088,0.0815111,False
30/03/2026,244,20.0,Ch 4-1,Sample,ASAP-0036457-001,OB-00005594-002-001,NC(=O)[C@H]1CCN(C(=O)Cc2cc(C(F)(F)F)ccc2Cl)C1 |a:3|,2.5e-05,16907.9,459.674,0.0364379,613.749,2.16e-06,0.171373,0.149157,False
30/03/2026,245,20.0,Ch 2-1,Sample,ASAP-0036474-001,OB-00005619-002-001,COc1cc(Br)c(CC(=O)N2CCC[C@H](C(N)=O)C2)cc1OC |a:14|,0.0001,4148.72,63.6874,0.91414,15.5847,0.000220343,4.32677,0.164479,True
30/03/2026,245,20.0,Ch 3-1,Sample,ASAP-0036474-001,OB-00005619-002-001,COc1cc(Br)c(CC(=O)N2CCC[C@H](C(N)=O)C2)cc1OC |a:14|,0.0001,7057.7,39.2668,1.08467,14.2446,0.000153686,2.96297,0.148591,True
30/03/2026,245,20.0,Ch 4-1,Sample,ASAP-0036474-001,OB-00005619-002-001,COc1cc(Br)c(CC(=O)N2CCC[C@H](C(N)=O)C2)cc1OC |a:14|,0.0001,7718.39,26.3669,1.57436,8.3091,0.000203975,6.20739,0.135399,True
30/03/2026,246,20.0,Ch 2-1,Sample,ASAP-0036491-001,OB-00005652-002-001,NC(=O)[C@H]1CCCN(C(=O)Nc2cccc3c2S(=O)(=O)CCC3)C1 |a:3|,2.5e-05,15339.5,43.5863,1e-07,6070000.0,6.52e-12,0.243032,0.0623366,False
30/03/2026,246,20.0,Ch 3-1,Sample,ASAP-0036491-001,OB-00005652-002-001,NC(=O)[C@H]1CCCN(C(=O)Nc2cccc3c2S(=O)(=O)CCC3)C1 |a:3|,2.5e-05,15870.0,213.573,0.389257,73.6108,2.45e-05,0.282624,0.0808622,False
30/03/2026,246,20.0,Ch 4-1,Sample,ASAP-0036491-001,OB-00005652-002-001,NC(=O)[C@H]1CCCN(C(=O)Nc2cccc3c2S(=O)(=O)CCC3)C1 |a:3|,2.5e-05,15726.9,117.915,0.380302,38.609,2.42e-05,0.763661,0.0858437,True
30/03/2026,247,20.0,Ch 2-1,Sample,ASAP-0036702-001,OB-00005797-002-001,NC(=O)[C@H]1CCCN(C(=O)Cc2cccc3ccoc23)C1 |a:3|,0.0001,3811.64,1576.9,0.404808,371.509,0.000106203,0.001,0.51084,False
30/03/2026,247,20.0,Ch 3-1,Sample,ASAP-0036702-001,OB-00005797-002-001,NC(=O)[C@H]1CCCN(C(=O)Cc2cccc3ccoc23)C1 |a:3|,0.0001,100.0,13182.2,1e-07,53600000.0,1e-09,0.001,0.50155,False
30/03/2026,247,20.0,Ch 4-1,Sample,ASAP-0036702-001,OB-00005797-002-001,NC(=O)[C@H]1CCCN(C(=O)Cc2cccc3ccoc23)C1 |a:3|,0.0001,100.0,77348.3,1e-07,321000000.0,1e-09,0.001,0.480829,False
30/03/2026,251,20.0,Ch 2-1,Control,ASAP-0035404-002,OB-00005392-002-001,CSc1ccc(Br)cc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:16|,5e-06,99400.8,9.227,0.26496,3.66576,2.67e-06,18.9176,0.43655,False
30/03/2026,251,20.0,Ch 3-1,Control,ASAP-0035404-002,OB-00005392-002-001,CSc1ccc(Br)cc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:16|,5e-06,92739.7,11.4046,0.274867,4.33342,2.96e-06,18.2475,0.592373,False
30/03/2026,251,20.0,Ch 4-1,Control,ASAP-0035404-002,OB-00005392-002-001,CSc1ccc(Br)cc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:16|,5e-06,162186.0,8.08875,0.243608,4.23889,1.5e-06,16.206,0.381297,False
30/03/2026,256,20.0,Ch 2-1,Sample,ASAP-0036615-001,OB-00005709-002-001,"CSc1ccccc1CC(=O)N1C[C@H](C)C[C@H](C(N)=O)C1 |&1:13,&2:16|",5e-05,21336.2,18.712,1.24471,8.07904,5.83e-05,13.7744,0.320318,True
30/03/2026,256,20.0,Ch 3-1,Sample,ASAP-0036615-001,OB-00005709-002-001,"CSc1ccccc1CC(=O)N1C[C@H](C)C[C@H](C(N)=O)C1 |&1:13,&2:16|",5e-05,11304.8,31.5368,0.978371,10.1096,8.65e-05,14.9366,0.486474,True
30/03/2026,256,20.0,Ch 4-1,Sample,ASAP-0036615-001,OB-00005709-002-001,"CSc1ccccc1CC(=O)N1C[C@H](C)C[C@H](C(N)=O)C1 |&1:13,&2:16|",5e-05,11759.4,25.8693,0.939728,8.88426,7.99e-05,17.6371,0.504158,True
30/03/2026,257,20.0,Ch 2-1,Sample,ASAP-0036669-001,OB-00005718-002-001,CSCC1(CC(=O)N2CCC[C@H](C(N)=O)C2)CC1 |a:11|,0.0001,3956.82,84.5603,0.368453,27.6872,9.31e-05,0.590126,0.0589499,True
30/03/2026,257,20.0,Ch 3-1,Sample,ASAP-0036669-001,OB-00005718-002-001,CSCC1(CC(=O)N2CCC[C@H](C(N)=O)C2)CC1 |a:11|,0.0001,3935.84,63.8122,0.371479,20.7638,9.44e-05,0.885893,0.0540837,True
30/03/2026,257,20.0,Ch 4-1,Sample,ASAP-0036669-001,OB-00005718-002-001,CSCC1(CC(=O)N2CCC[C@H](C(N)=O)C2)CC1 |a:11|,0.0001,3947.58,108.498,0.372542,36.4493,9.44e-05,1.24973,0.183595,True
30/03/2026,258,20.0,Ch 2-1,Sample,ASAP-0036648-001,OB-00005728-003-001,CSc1cccc(CN2C[C@H](C(N)=O)CCC2=O)c1 |o1:10|,2.5e-05,15901.2,474.257,0.409623,162.579,2.58e-05,0.0808907,0.0463026,False
30/03/2026,258,20.0,Ch 3-1,Sample,ASAP-0036648-001,OB-00005728-003-001,CSc1cccc(CN2C[C@H](C(N)=O)CCC2=O)c1 |o1:10|,2.5e-05,15520.0,137.089,0.374454,43.5986,2.41e-05,0.573388,0.0714449,True
30/03/2026,258,20.0,Ch 4-1,Sample,ASAP-0036648-001,OB-00005728-003-001,CSc1cccc(CN2C[C@H](C(N)=O)CCC2=O)c1 |o1:10|,2.5e-05,15757.6,150.829,0.392765,50.7288,2.49e-05,0.860958,0.159479,True
30/03/2026,259,20.0,Ch 2-1,Sample,ASAP-0036807-001,OB-00005816-002-001,CSc1ccccc1CC(=O)N1CC[C@](O)(c2c[nH]nn2)C1 |&1:14|,0.0001,3958.57,237.127,0.40481,77.9431,0.000102262,0.259911,0.0575216,False
30/03/2026,259,20.0,Ch 3-1,Sample,ASAP-0036807-001,OB-00005816-002-001,CSc1ccccc1CC(=O)N1CC[C@](O)(c2c[nH]nn2)C1 |&1:14|,0.0001,3962.23,95.7835,0.372052,31.0653,9.39e-05,0.841988,0.0772061,True
30/03/2026,259,20.0,Ch 4-1,Sample,ASAP-0036807-001,OB-00005816-002-001,CSc1ccccc1CC(=O)N1CC[C@](O)(c2c[nH]nn2)C1 |&1:14|,0.0001,3965.1,129.266,0.389642,43.7244,9.83e-05,0.961089,0.148684,True
30/03/2026,260,20.0,Ch 2-1,Sample,ASAP-0036621-001,OB-00005706-002-001,CSc1cnccc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:15|,2.5e-05,19298.6,57.9516,1.00941,15.197,5.23e-05,10.5033,0.513685,True
30/03/2026,260,20.0,Ch 3-1,Sample,ASAP-0036621-001,OB-00005706-002-001,CSc1cnccc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:15|,2.5e-05,46550.4,22.1555,1.56504,9.65542,3.36e-05,12.5309,0.451723,True
30/03/2026,260,20.0,Ch 4-1,Sample,ASAP-0036621-001,OB-00005706-002-001,CSc1cnccc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:15|,2.5e-05,43700.1,22.5158,1.48775,9.73346,3.4e-05,14.8759,0.504443,True
30/03/2026,263,20.0,Ch 2-1,Sample,ASAP-0036755-001,OB-00005825-003-001,NC(=O)[C@H]1CCCN(C(=O)[C@H]2CSc3ccccc32)C1 |o1:10|,5e-05,7800.07,1388.95,0.351507,466.37,4.51e-05,0.328356,0.603101,False
30/03/2026,263,20.0,Ch 3-1,Sample,ASAP-0036755-001,OB-00005825-003-001,NC(=O)[C@H]1CCCN(C(=O)[C@H]2CSc3ccccc32)C1 |o1:10|,5e-05,7552.95,681.45,0.336975,223.818,4.46e-05,0.665975,0.722797,False
30/03/2026,263,20.0,Ch 4-1,Sample,ASAP-0036755-001,OB-00005825-003-001,NC(=O)[C@H]1CCCN(C(=O)[C@H]2CSc3ccccc32)C1 |o1:10|,5e-05,7186.01,1500.73,0.321181,491.079,4.47e-05,0.43707,0.881103,False
30/03/2026,265,20.0,Ch 2-1,Sample,ASAP-0037607-001,OB-00005850-002-001,CSc1ccccc1N1C[C@H](C(N)=O)CCC1=O |o1:10|,2.5e-05,15739.0,180.335,0.395194,56.8881,2.51e-05,0.195314,0.0355173,False
30/03/2026,265,20.0,Ch 3-1,Sample,ASAP-0037607-001,OB-00005850-002-001,CSc1ccccc1N1C[C@H](C(N)=O)CCC1=O |o1:10|,2.5e-05,15733.5,146.602,0.393378,48.1902,2.5e-05,0.296039,0.0491465,False
30/03/2026,265,20.0,Ch 4-1,Sample,ASAP-0037607-001,OB-00005850-002-001,CSc1ccccc1N1C[C@H](C(N)=O)CCC1=O |o1:10|,2.5e-05,15728.2,108.521,0.392904,36.2072,2.5e-05,0.582241,0.0561596,True
30/03/2026,266,20.0,Ch 2-1,Sample,ASAP-0036751-001,OB-00005766-002-001,CSc1ccccc1CC(=O)N1CCC[C@H](S(N)(=O)=O)C1 |&1:15|,2.5e-05,15701.4,215.561,0.388338,67.9485,2.47e-05,0.193067,0.0560992,False
30/03/2026,266,20.0,Ch 3-1,Sample,ASAP-0036751-001,OB-00005766-002-001,CSc1ccccc1CC(=O)N1CCC[C@H](S(N)(=O)=O)C1 |&1:15|,2.5e-05,15748.7,190.846,0.39339,63.9844,2.5e-05,0.240323,0.0658018,False
30/03/2026,266,20.0,Ch 4-1,Sample,ASAP-0036751-001,OB-00005766-002-001,CSc1ccccc1CC(=O)N1CCC[C@H](S(N)(=O)=O)C1 |&1:15|,2.5e-05,15727.5,122.571,0.392346,40.9569,2.49e-05,0.570923,0.0623612,True
30/03/2026,267,20.0,Ch 2-1,Sample,ASAP-0036747-001,OB-00005774-002-001,CSc1ccccc1CC(=O)N1CCC[C@](F)(C(N)=O)C1 |&1:15|,0.0001,10072.2,62.2554,1.51099,22.9721,0.000150015,1.24674,0.100183,True
30/03/2026,267,20.0,Ch 3-1,Sample,ASAP-0036747-001,OB-00005774-002-001,CSc1ccccc1CC(=O)N1CCC[C@](F)(C(N)=O)C1 |&1:15|,0.0001,7550.37,39.2697,1.53918,12.0162,0.000203855,1.63887,0.0530517,True
30/03/2026,267,20.0,Ch 4-1,Sample,ASAP-0036747-001,OB-00005774-002-001,CSc1ccccc1CC(=O)N1CCC[C@](F)(C(N)=O)C1 |&1:15|,0.0001,3953.09,147.334,0.39089,49.8867,9.89e-05,0.541853,0.0886533,True
30/03/2026,268,20.0,Ch 2-1,Sample,ASAP-0037730-001,OB-00005866-002-001,COC[C@]12C[C@@](C(N)=O)(CN1C(=O)Cc1ccccc1OC)C2 |o1:3|,0.0001,3917.31,189.848,0.391885,61.9491,0.000100039,0.338266,0.0639941,False
30/03/2026,268,20.0,Ch 3-1,Sample,ASAP-0037730-001,OB-00005866-002-001,COC[C@]12C[C@@](C(N)=O)(CN1C(=O)Cc1ccccc1OC)C2 |o1:3|,0.0001,3962.75,243.355,0.415815,84.9737,0.000104931,0.278251,0.0845786,False
30/03/2026,268,20.0,Ch 4-1,Sample,ASAP-0037730-001,OB-00005866-002-001,COC[C@]12C[C@@](C(N)=O)(CN1C(=O)Cc1ccccc1OC)C2 |o1:3|,0.0001,3954.38,121.079,0.370178,41.6566,9.36e-05,1.03752,0.167124,True
30/03/2026,274,20.0,Ch 2-1,Sample,ASAP-0036538-001,OB-00005595-002-001,Cn1cc2c(n1)CCC[C@H]2C(=O)N1CCC[C@H](C(N)=O)C1 |&1:9|,0.0001,8569.95,38.0271,1.33105,13.3901,0.000155316,6.38516,0.261588,True
30/03/2026,274,20.0,Ch 3-1,Sample,ASAP-0036538-001,OB-00005595-002-001,Cn1cc2c(n1)CCC[C@H]2C(=O)N1CCC[C@H](C(N)=O)C1 |&1:9|,0.0001,8256.45,37.1846,1.83334,11.0475,0.00022205,9.50691,0.304576,True
30/03/2026,274,20.0,Ch 4-1,Sample,ASAP-0036538-001,OB-00005595-002-001,Cn1cc2c(n1)CCC[C@H]2C(=O)N1CCC[C@H](C(N)=O)C1 |&1:9|,0.0001,9970.37,17.4538,1.63032,6.6621,0.000163516,9.06099,0.175149,True
30/03/2026,275,20.0,Ch 2-1,Sample,ASAP-0036476-001,OB-00005603-002-001,NC(=O)c1ccccc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:16|,0.0001,3884.37,67.892,0.345355,21.9803,8.89e-05,10.3815,0.86786,True
30/03/2026,275,20.0,Ch 3-1,Sample,ASAP-0036476-001,OB-00005603-002-001,NC(=O)c1ccccc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:16|,0.0001,858.812,270.858,0.903874,16.2383,0.00105247,107.117,1.20477,False
30/03/2026,275,20.0,Ch 4-1,Sample,ASAP-0036476-001,OB-00005603-002-001,NC(=O)c1ccccc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:16|,0.0001,1385.62,175.521,0.745621,19.0035,0.000538114,52.8232,1.06831,True
30/03/2026,276,20.0,Ch 2-1,Sample,ASAP-0036406-001,OB-00005531-002-001,NC(=O)[C@H]1CCCN(C(=O)Cc2cccnc2N)C1 |a:3|,0.0001,3990.04,81.6742,0.383134,25.5714,9.6e-05,0.479247,0.0418775,False
30/03/2026,276,20.0,Ch 3-1,Sample,ASAP-0036406-001,OB-00005531-002-001,NC(=O)[C@H]1CCCN(C(=O)Cc2cccnc2N)C1 |a:3|,0.0001,100.0,234417.0,1e-07,747000000.0,1e-09,0.001,0.1443,False
30/03/2026,276,20.0,Ch 4-1,Sample,ASAP-0036406-001,OB-00005531-002-001,NC(=O)[C@H]1CCCN(C(=O)Cc2cccnc2N)C1 |a:3|,0.0001,6044.83,100.344,0.0161536,158.656,2.67e-06,0.192078,0.0717229,False
30/03/2026,277,20.0,Ch 2-1,Sample,ASAP-0036382-001,OB-00005509-002-001,NC(=O)[C@H]1CCCN(C(=O)C2(n3cccn3)CCCC2)C1 |a:3|,2.5e-05,16096.2,629.491,0.422071,202.891,2.62e-05,0.0621475,0.0893572,False
30/03/2026,277,20.0,Ch 3-1,Sample,ASAP-0036382-001,OB-00005509-002-001,NC(=O)[C@H]1CCCN(C(=O)C2(n3cccn3)CCCC2)C1 |a:3|,2.5e-05,15885.5,628.781,0.406295,241.079,2.56e-05,0.117149,0.108311,False
30/03/2026,277,20.0,Ch 4-1,Sample,ASAP-0036382-001,OB-00005509-002-001,NC(=O)[C@H]1CCCN(C(=O)C2(n3cccn3)CCCC2)C1 |a:3|,2.5e-05,15623.0,207.535,0.389546,71.966,2.49e-05,0.778686,0.231958,False
30/03/2026,278,20.0,Ch 2-1,Sample,ASAP-0036303-001,OB-00005548-002-001,C[C@H](C(=O)N1CCC[C@H](C(N)=O)C1)c1nc(F)ccc1Cl |&1:1|,2.5e-05,17983.7,85.8822,1.40346,16.7635,7.8e-05,1.49278,0.0632767,True
30/03/2026,278,20.0,Ch 3-1,Sample,ASAP-0036303-001,OB-00005548-002-001,C[C@H](C(=O)N1CCC[C@H](C(N)=O)C1)c1nc(F)ccc1Cl |&1:1|,2.5e-05,28341.2,36.6077,2.18989,8.60332,7.73e-05,2.82095,0.0506433,True
30/03/2026,278,20.0,Ch 4-1,Sample,ASAP-0036303-001,OB-00005548-002-001,C[C@H](C(=O)N1CCC[C@H](C(N)=O)C1)c1nc(F)ccc1Cl |&1:1|,2.5e-05,15384.8,169.491,0.375866,57.1374,2.44e-05,0.967378,0.229951,True
30/03/2026,282,20.0,Ch 2-1,Control,ASAP-0035404-002,OB-00005392-002-001,CSc1ccc(Br)cc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:16|,5e-06,103111.0,10.3037,0.283936,4.09884,2.75e-06,17.3135,0.456956,False
30/03/2026,282,20.0,Ch 3-1,Control,ASAP-0035404-002,OB-00005392-002-001,CSc1ccc(Br)cc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:16|,5e-06,99463.2,14.0975,0.291458,5.54961,2.93e-06,16.4402,0.519682,False
30/03/2026,282,20.0,Ch 4-1,Control,ASAP-0035404-002,OB-00005392-002-001,CSc1ccc(Br)cc1CC(=O)N1CCC[C@H](C(N)=O)C1 |a:16|,5e-06,180122.0,7.90211,0.26576,4.24199,1.48e-06,12.638,0.285273,False
30/03/2026,284,20.0,Ch 2-1,Sample,ASAP-0036427-001,OB-00005620-002-001,CSc1ccccc1C(=O)N1CCC[C@H](C(N)=O)C1 |a:14|,0.0001,3854.23,2001.82,0.391109,516.967,0.000101475,0.001,0.336677,False
30/03/2026,284,20.0,Ch 3-1,Sample,ASAP-0036427-001,OB-00005620-002-001,CSc1ccccc1C(=O)N1CCC[C@H](C(N)=O)C1 |a:14|,0.0001,3929.15,1124.4,1e-07,50100000.0,2.55e-11,0.001,0.254422,False
30/03/2026,284,20.0,Ch 4-1,Sample,ASAP-0036427-001,OB-00005620-002-001,CSc1ccccc1C(=O)N1CCC[C@H](C(N)=O)C1 |a:14|,0.0001,100.0,62644.7,1e-07,250000000.0,1e-09,0.001,0.334715,False
30/03/2026,285,20.0,Ch 2-1,Sample,ASAP-0036358-001,OB-00005564-002-001,NC(=O)[C@H]1CCCN(C(=O)Cc2ncc3ccc(Br)cn23)C1 |a:3|,2.5e-05,14216.2,72.7903,0.745863,17.3469,5.25e-05,3.39786,0.130089,True
30/03/2026,285,20.0,Ch 3-1,Sample,ASAP-0036358-001,OB-00005564-002-001,NC(=O)[C@H]1CCCN(C(=O)Cc2ncc3ccc(Br)cn23)C1 |a:3|,2.5e-05,15188.9,63.6248,0.760684,16.7333,5.01e-05,3.09877,0.136462,True
30/03/2026,285,20.0,Ch 4-1,Sample,ASAP-0036358-001,OB-00005564-002-001,NC(=O)[C@H]1CCCN(C(=O)Cc2ncc3ccc(Br)cn23)C1 |a:3|,2.5e-05,15963.2,65.5555,1.36449,12.5849,8.55e-05,6.7023,0.176537,True
30/03/2026,286,20.0,Ch 2-1,Sample,ASAP-0036358-001,OB-00005564-002-001,NC(=O)[C@H]1CCCN(C(=O)Cc2ncc3ccc(Br)cn23)C1 |a:3|,2.5e-05,15871.1,101.875,0.348806,33.834,2.2e-05,1.8415,0.222496,True
30/03/2026,286,20.0,Ch 3-1,Sample,ASAP-0036358-001,OB-00005564-002-001,NC(=O)[C@H]1CCCN(C(=O)Cc2ncc3ccc(Br)cn23)C1 |a:3|,2.5e-05,15833.8,99.2838,0.374396,33.4142,2.36e-05,2.01985,0.233607,True
30/03/2026,286,20.0,Ch 4-1,Sample,ASAP-0036358-001,OB-00005564-002-001,NC(=O)[C@H]1CCCN(C(=O)Cc2ncc3ccc(Br)cn23)C1 |a:3|,2.5e-05,15692.4,128.551,0.383374,43.6294,2.44e-05,2.19884,0.280865,True
30/03/2026,287,20.0,Ch 2-1,Sample,ASAP-0036402-001,OB-00005574-002-001,NC(=O)[C@H]1CCCN(C(=O)CN2CCOc3ccc(Cl)cc32)C1 |a:3|,0.0001,4028.79,2215.82,0.391587,850.975,9.72e-05,0.103401,0.323231,False
30/03/2026,287,20.0,Ch 3-1,Sample,ASAP-0036402-001,OB-00005574-002-001,NC(=O)[C@H]1CCCN(C(=O)CN2CCOc3ccc(Cl)cc32)C1 |a:3|,0.0001,3967.65,594.684,0.37853,215.617,9.54e-05,0.305402,0.307963,False
30/03/2026,287,20.0,Ch 4-1,Sample,ASAP-0036402-001,OB-00005574-002-001,NC(=O)[C@H]1CCCN(C(=O)CN2CCOc3ccc(Cl)cc32)C1 |a:3|,0.0001,3888.08,2717.67,0.377687,1342.24,9.71e-05,0.101847,0.406203,False
30/03/2026,288,20.0,Ch 2-1,Sample,ASAP-0036402-001,OB-00005574-002-001,NC(=O)[C@H]1CCCN(C(=O)CN2CCOc3ccc(Cl)cc32)C1 |a:3|,0.0001,4037.96,2358.17,0.388425,680.586,9.62e-05,0.120512,0.371401,False
30/03/2026,288,20.0,Ch 3-1,Sample,ASAP-0036402-001,OB-00005574-002-001,NC(=O)[C@H]1CCCN(C(=O)CN2CCOc3ccc(Cl)cc32)C1 |a:3|,0.0001,3891.22,3115.93,0.387328,1503.07,9.95e-05,0.00597525,0.38299,False
30/03/2026,288,20.0,Ch 4-1,Sample,ASAP-0036402-001,OB-00005574-002-001,NC(=O)[C@H]1CCCN(C(=O)CN2CCOc3ccc(Cl)cc32)C1 |a:3|,0.0001,4066.76,394.311,0.355922,142.133,8.75e-05,0.689081,0.424953,False
30/03/2026,295,20.0,Ch 2-1,Sample,ASAP-0036580-001,OB-00005664-002-001,CSc1ccccc1NC(=O)N1CC[C@H](C(N)=O)C1 |a:14|,7.5e-05,4899.1,632.522,1e-07,26700000.0,2.04e-11,0.001,0.546373,False
30/03/2026,295,20.0,Ch 3-1,Sample,ASAP-0036580-001,OB-00005664-002-001,CSc1ccccc1NC(=O)N1CC[C@H](C(N)=O)C1 |a:14|,7.5e-05,100.0,153555.0,1e-07,481000000.0,1e-09,0.001,0.495671,False
30/03/2026,295,20.0,Ch 4-1,Sample,ASAP-0036580-001,OB-00005664-002-001,CSc1ccccc1NC(=O)N1CC[C@H](C(N)=O)C1 |a:14|,7.5e-05,4356.82,2124.04,0.351821,547.301,8.08e-05,0.001,0.570198,False
30/03/2026,296,20.0,Ch 2-1,Sample,ASAP-0036649-001,OB-00005728-004-001,CSc1cccc(CN2C[C@H](C(N)=O)CCC2=O)c1 |o1:10|,2.5e-05,15778.1,127.459,0.387765,40.1151,2.46e-05,0.358301,0.0518226,False
30/03/2026,296,20.0,Ch 3-1,Sample,ASAP-0036649-001,OB-00005728-004-001,CSc1cccc(CN2C[C@H](C(N)=O)CCC2=O)c1 |o1:10|,2.5e-05,15716.1,185.46,0.391244,60.5917,2.49e-05,0.281828,0.0409797,False
